Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Genre,Ownership,Ratio,Match Policy,,Refrence File
TCAAW1134219,A901039203536657,TCAAW1134219,"Calm",none,none,"Relaxing Music",none,"","",,"",
TCAAR1028287,A563341241975282,TCAAR1028287,"Calm Focus",none,none,"Reading and Study Music",none,"","",,"",
TCAAU1163949,A625251863672070,TCAAU1163949,"Calm Music",none,none,"Deep Relaxation",none,"","",,"",
TCAAR1067183,A903939383916968,TCAAR1067183,"Calm Sounds Of Nature With Piano",none,none,"Relaxation and Meditation",none,"","",,"",
USTCG1078511,A965267003222635,USTCG1078511,"Calming Crickets At Night",none,none,"Crickets",none,"","",,"",
TCAAR1001182,A103527801400712,TCAAR1001182,"Calm Waters",none,none,"Reiki",none,"","",,"",
TCABB1127805,A964050022663202,TCABB1127805,"Calming Flute",none,none,"Meditation",none,"","",,"",
USTC60810366,A936719862590636,USTC60810366,"Calming Meditation",none,none,"Ahanu Sleep Music",none,"","",,"",
USTCG1073975,A925681857117458,USTCG1073975,"Calming Music",none,none,"Spa, Relaxation and Dreams",none,"","",,"",
TCABS1324834,A810834591191524,TCABS1324834,"Calming Music",none,859711672231,"Michael Silverman",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1155662,A528960063548473,TCAAX1155662,"Calming Nature Sounds",none,none,"Sounds of Nature",none,"","",,"",
TCAAR1071706,A349124664151006,TCAAR1071706,"Calming Ocean Waves And Rain Sounds",none,none,"Nature Sounds",none,"","",,"",
USTCG1072293,A933716636461552,USTCG1072293,"Calming Piano Music",none,none,"Relaxing Piano Music Consort",none,"","",,"",
USTCG1064226,A836268232892931,USTCG1064226,"Calming Solo Piano Blues Improv",none,none,"Yoga Jazz Music",none,"","",,"",
USTCG1094799,A107643452717855,USTCG1094799,"Calming Song",none,none,"Calming Piano Music",none,"","",,"",
TCAAW1147796,A123707084550553,TCAAW1147796,"Calming Touch",none,none,"Massage",none,"","",,"",
TCAAR1034475,A329875471192069,TCAAR1034475,"Calming Sounds Of Crickets For Baby To Sleep",none,none,"Nature Sounds and Lullabies for Baby Sleep",none,"","",,"",
TCAAU1168982,A766426679962875,TCAAU1168982,"Calming Sounds",none,none,"Deep Meditation",none,"","",,"",
TCAAR1010512,A702196349176921,TCAAR1010512,"Calypso",none,none,"Jamaican Reggae Party Crew",none,"","",,"",
TCABS1324832,A646651919264106,TCABS1324832,"Calmsounds",none,859711672231,"Michael Silverman",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAY1168588,A813156274272753,TCAAY1168588,"Calypso Dance",none,none,"Calypso Party",none,"","",,"",
USTCG1076081,A434492017216757,USTCG1076081,"Calypso Jam",none,none,"Steel Drum Band",none,"","",,"",
TCAAX1161707,A367696702301977,TCAAX1161707,"Calypso Beach Party",none,none,"Pool Party",none,"","",,"",
USTCG1076129,A753744873328162,USTCG1076129,"Calypso Music For Island Party",none,none,"Steel Drum Band",none,"","",,"",
USTCG1015545,A275220349108688,USTCG1015545,"Cambodian Traditional Melody",none,859704029868,"Asian Traditional Music",World,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAY1168571,A923032255808660,TCAAY1168571,"Calypso Party",none,none,"Calypso Party",none,"","",,"",
TCAAS1003183,A852959240388857,TCAAS1003183,"Cameroon Night Drums",none,none,"Soukouss Ta: African Drums and Music",none,"","",,"",
TCAAS1003223,A416464101854337,TCAAS1003223,"Cammeroon Drum Song - Djembe, Bongos And Congas",none,none,"Bang - African Djembe Music",none,"","",,"",
TCAAU1133358,A354926078516825,TCAAU1133358,"Candel Light Dinner",none,none,"Romantic Dinner Party Music Masters",none,"","",,"",
TCAAU1133341,A847206933414901,TCAAU1133341,"Candle Light Dinner Music",none,none,"Romantic Dinner Party Music Masters",none,"","",,"",
TCAAU1130536,A232911793809665,TCAAU1130536,"Candlelight",none,none,"Romantic Dinner Party Music With Relaxing Ins",none,"","",,"",
TCABS1324848,A662308947749228,TCABS1324848,"Canon",none,859711672231,"Michael Silverman",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAS1025626,A959126405120760,TCAAS1025626,"Canon In D (Kanon In D Major, Cannon In D Pachelbel)",none,none,"Holiday Spirits",none,"","",,"",
USTC60811428,A428823287522676,USTC60811428,"Canon Music for Meditation",none,none,"Ahanu Sleep Music",none,"","",,"",
TCAAR1020205,A501756017076627,TCAAR1020205,"Canon By The Ocean: Piano Music Recorded By The Ocean Waves",none,none,"Natural White Noise for Sleep, Relaxation, Sp",none,"","",,"",
USTC60811430,A815222553394913,USTC60811430,"Canon Music for Yoga",none,none,"Ahanu Sleep Music",none,"","",,"",
TCAAR1072827,A536205153214930,TCAAR1072827,"Canon of the Ocean",none,859704501906,"Relaxing Sounds of Nature",Moods,"","",monetize,"",
TCAAU1191172,A846207629892392,TCAAU1191172,"Canton",none,none,"Chinese Restaurant Music",none,"","",,"",
TCAAZ1168586,A154993680501828,TCAAZ1168586,"Cantonese Melody",none,none,"Asian Lullabies",none,"","",,"",
TCAAU1182463,A205519286906406,TCAAU1182463,"Canyon Flute",none,none,"Nature Sounds and Music for Sleep and Relaxat",none,"","",,"",
TCAAR1010467,A223975888298753,TCAAR1010467,"Canyon Home",none,859704322235,"Native American Flute",World,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAS1000495,A644403279256103,TCAAS1000495,"Canyon Home Flute",none,none,"Tribe: Native American Drums and Flute Music",none,"","",,"",
USTCG1099045,A172598096853086,USTCG1099045,"Canyon River",none,none,"Meditation",none,"","",,"",
TCAAR1071589,A808064461295120,TCAAR1072856,"Nature Sounds Music",none,859704501906,"Relaxing Sounds of Nature",Moods,"","",monetize,"",
TCAAW1189697,A645768502364576,TCAAW1189697,"Cardio Experts",none,none,"Workout",none,"","",,"",
TCAAW1174143,A804319263285185,TCAAW1174143,"Cardio Motivator",none,none,"Smooth Jazz Work Out Music",none,"","",,"",
TCAAW1189661,A472159980055920,TCAAW1189661,"Cardio",none,none,"Workout",none,"","",,"",
TCAAX1101423,A603355149278311,TCAAX1101423,"Cardio Blasters",none,none,"Workout",none,"","",,"",
TCAAW1183466,A730860236319100,TCAAW1183466,"Cardio Work Out",none,none,"Tai Chi",none,"","",,"",
TCAAW1189685,A644191245860664,TCAAW1189685,"Cardiology",none,none,"Workout",none,"","",,"",
TCAAW1162273,A860402608700922,TCAAW1162273,"Cardio Workout Music",none,none,"Samba Fitness",none,"","",,"",
USTCE1004561,A138213523897286,USTCE1004561,"Caresses",none,none,"Meditation Spa",none,"","",,"",
USTCY0909124,A471074229461350,USTCY0909124,"Caribbean Breeze",none,none,"Island Music Party Squad",none,"","",,"",
TCAAY1168593,A451639382552187,TCAAY1168593,"Caribbean Cruise",none,none,"Calypso Party",none,"","",,"",
TCAAX1161688,A513544484076191,TCAAX1161688,"Caribbean Dance Party",none,none,"Pool Party",none,"","",,"",
TCAAX1161689,A874299139540691,TCAAX1161689,"Caribbean Dancing",none,none,"Pool Party",none,"","",,"",
USTCE1089926,A666198083607015,USTCE1089926,"Caribbean Dreams",none,none,"Pirates of the Caribbean Steel Drum Band",none,"","",,"",
TCAAX1160712,A470107642020820,TCAAX1160712,"Caribbean Beach Party",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAX1196057,A361358334424560,TCAAX1196057,"Caribbean Drums",none,none,"Autumn Hill Production Music Library",none,"","",,"",
TCAAX1162857,A859152897404551,TCAAX1162857,"Caribbean Island Music",none,none,"Caribian Party Music",none,"","",,"",
TCAAX1160735,A963694315571591,TCAAX1160735,"Caribbean Jazz",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAT1091664,A424099181269378,TCAAT1091664,"Caribbean Music",none,none,"Beach Party Music",none,"","",,"",
TCAAX1160727,A664131589110340,TCAAX1160727,"Caribbean Music Radio",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAX1191769,A512091513385061,TCAAX1191769,"Caribbean No. 1",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191779,A966142758187010,TCAAX1191779,"Caribbean No. 10",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191780,A823823002242731,TCAAX1191780,"Caribbean No. 11",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191781,A209507952781323,TCAAX1191781,"Caribbean No. 12",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191782,A272683749728161,TCAAX1191782,"Caribbean No. 13",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191783,A360895664519158,TCAAX1191783,"Caribbean No. 14",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191784,A938282663771226,TCAAX1191784,"Caribbean No. 15",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191785,A703312990083446,TCAAX1191785,"Caribbean No. 16",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191786,A666508380772675,TCAAX1191786,"Caribbean No. 17",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191791,A563552688104365,TCAAX1191791,"Caribbean No. 18",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191792,A812965019251188,TCAAX1191792,"Caribbean No. 19",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191770,A139423388914657,TCAAX1191770,"Caribbean No. 2",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191793,A440298216291869,TCAAX1191793,"Caribbean No. 20",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191794,A748912795399841,TCAAX1191794,"Caribbean No. 21",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191795,A708459901793622,TCAAX1191795,"Caribbean No. 22",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191796,A139920735329092,TCAAX1191796,"Caribbean No. 23",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191797,A603437192820048,TCAAX1191797,"Caribbean No. 24",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191805,A749211854177779,TCAAX1191805,"Caribbean No. 25",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191771,A361923403457098,TCAAX1191771,"Caribbean No. 3",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191772,A600317575235353,TCAAX1191772,"Caribbean No. 4",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191773,A468723032078693,TCAAX1191773,"Caribbean No. 5",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191774,A953673210767391,TCAAX1191774,"Caribbean No. 6",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191775,A918181163252484,TCAAX1191775,"Caribbean No. 7",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191776,A467869731096780,TCAAX1191776,"Caribbean No. 8",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191777,A875406428560469,TCAAX1191777,"Caribbean No. 9",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCG1076078,A364945518195274,USTCG1076078,"Caribbean Party",none,none,"Steel Drum Band",none,"","",,"",
TCAAR1034525,A243967409002570,TCAAR1034525,"Caribbean Party Music",none,none,"Tropical Party Music",none,"","",,"",
TCAAX1160736,A662300934791043,TCAAX1160736,"Caribbean Pirates",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAX1160725,A770590294331930,TCAAX1160725,"Caribbean Pool Party",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
USTCD1082995,A615710727820983,USTCD1082995,"Caribbean Rainbow",none,none,"Caribbean Music For Relaxation and Stress Rel",none,"","",,"",
TCAAX1162882,A505061699876588,TCAAX1162882,"Caribbean Song",none,none,"Caribian Party Music",none,"","",,"",
TCAAR1034511,A532051597523447,TCAAR1034511,"Caribbean Sound",none,none,"Tropical Party Music",none,"","",,"",
TCAAR1018370,A100131079710829,TCAAR1018370,"Caribbean Spa Music",none,none,"Tropical Spa Relaxation",none,"","",,"",
USTCG1076079,A737711766158623,USTCG1076079,"Caribbean Steel Drum Music",none,none,"Steel Drum Band",none,"","",,"",
USTCD1082972,A705053139542787,USTCD1082972,"Caribbean Stress Relief",none,none,"Caribbean Music For Relaxation and Stress Rel",none,"","",,"",
USTCD1082975,A764633589853615,USTCD1082975,"Caribbean Sunset",none,none,"Caribbean Music For Relaxation and Stress Rel",none,"","",,"",
TCAAR1010593,A572763180136573,TCAAR1010593,"Caribbean Vibes",none,none,"Jamaican Reggae Party Crew",none,"","",,"",
TCAAX1191763,A320355847894331,TCAAX1191763,"Caribbean Vibes No. 1",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191764,A149784659418764,TCAAX1191764,"Caribbean Vibes No. 2",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191765,A330922480162975,TCAAX1191765,"Caribbean Vibes No. 3",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191766,A128814492644427,TCAAX1191766,"Caribbean Vibes No. 4",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1191767,A756756698320869,TCAAX1191767,"Caribbean Vibes No. 5",none,859705972576,"Autumn Hill Production Music Library",Instrumental,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAX1162885,A262896545556624,TCAAX1162885,"Caribean Music",none,none,"Caribian Party Music",none,"","",,"",
TCAAX1160732,A907237593880338,TCAAX1160732,"Caribean Touch",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAX1162880,A218070964692844,TCAAX1162880,"Caribian",none,none,"Caribian Party Music",none,"","",,"",
TCAAX1162878,A918924241954049,TCAAX1162878,"Caribian Dreams",none,none,"Caribian Party Music",none,"","",,"",
TCAAX1162863,A937470222981120,TCAAX1162863,"Caribian Party Music",none,none,"Caribian Party Music",none,"","",,"",
TCAAX1162855,A254907314952296,TCAAX1162855,"Caribian Vibes",none,none,"Caribian Party Music",none,"","",,"",
TCAAX1162865,A351939210835032,TCAAX1162865,"Caribian Sreel Drums",none,none,"Caribian Party Music",none,"","",,"",
TCAAR1077720,A953967298213661,TCAAR1077720,"Carl Philip Emanuel Bach: Solfeggietto (Piano Introduction)",none,none,"Michael Silverman and the Classical Jazz Quar",none,"","",,"",
USTC40877834,A442582412239262,USTC40877834,"Carol Of The Bells (Ukraine)",none,none,"Addicted To Classical Music!",none,"","",,"",
TCAAS1030616,A809938338662545,TCAAS1030616,"Carol Of The Bells (Ukrainian Christmas Song)",none,none,"Debussy Consort",none,"","",,"",
TCAAS1025625,A438975956572421,TCAAS1025625,"Carol Of The Bells (Ukrainian Christmas Carol)",none,none,"Holiday Spirits",none,"","",,"",
USTC40869501,A917155101324501,USTC40869501,"Carol Of The Bells (Ukrainian Folk Song)",none,none,"Bach to the Future",none,"","",,"",
USTC40884853,A968462533501855,USTC40884853,"Carol Of The Bells Rock",none,none,"Classical Rocks!",none,"","",,"",
TCAAW1152312,A139998747921104,TCAAW1152312,"Carribbean Dance Drums",none,none,"Dance Class",none,"","",,"",
TCAAW1156351,A711039666738109,TCAAW1156351,"Carribbean Drum Music",none,none,"World Beat",none,"","",,"",
USTC50889511,A267513830845892,USTC50889511,"Carribbean Drum Solo",none,859700805398,"Anthem Drums",Rock,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAR1034524,A745663493652308,TCAAR1034524,"Carribbean Music",none,none,"Tropical Party Music",none,"","",,"",
TCAAX1160743,A409053915254528,TCAAX1160743,"Carribbean Sextet",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAR1063589,A653933175273006,TCAAR1063589,"Carribbean Smooth Jazz Nights",none,none,"Smooth Jazz",none,"","",,"",
TCAAX1160737,A800661164241368,TCAAX1160737,"Carribean Kings",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAX1160721,A333243406628911,TCAAX1160721,"Carribean Dream",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
TCAAX1162886,A658995308697319,TCAAX1162886,"Carribean Masters",none,none,"Caribian Party Music",none,"","",,"",
TCAAR1010528,A569631506873938,TCAAR1010528,"Carribean Music",none,none,"Jamaican Reggae Party Crew",none,"","",,"",
TCAAR1010591,A847421045189413,TCAAR1010591,"Carribean Paradise",none,none,"Jamaican Reggae Party Crew",none,"","",,"",
TCAAX1160718,A324394981261453,TCAAX1160718,"Carribean Recipes",none,none,"Steel Drums Caribbean Beach Party",none,"","",,"",
USTCY0909166,A247368077283787,USTCY0909166,"Carribean Vibes",none,none,"Island Music Party Squad",none,"","",,"",
TCAAR1076366,A574065724825829,TCAAR1076366,"Casamance Drums",none,none,"African Drums",none,"","",,"",
TCAAY1168566,A737939136048082,TCAAY1168566,"Caylpso Vibes",none,none,"Calypso Party",none,"","",,"",
TCAAU1177036,A861276812333224,TCAAU1177036,"Celebration",none,none,"Chinese Music",none,"","",,"",
TCAAS1001976,A107428935041340,TCAAS1001976,"Celebration African Djembe Drums",none,none,"Soukouss Ta: African Drums and Music",none,"","",,"",
TCAAR1076290,A761895179956770,TCAAR1076290,"Celebration Drums",none,none,"African Drums",none,"","",,"",
TCAAS1026452,A749370999975744,TCAAS1026452,"Celebration Drums (From American Indian Drums)",none,none,"Tribe: Native American Drums and Flute Music",none,"","",,"",
TCAAR1029741,A641385981298353,TCAAR1029741,"Celebration Flute",none,none,"Native American Nature",none,"","",,"",
USTCD1068074,A354324696395625,USTCD1068074,"Celebration Of Life",none,none,"Memorial Funeral Music Consort",none,"","",,"",
TCAAX1106144,A534359192020333,TCAAX1106144,"Celesta",none,none,"Beethoven Consort",Instrumental,"","",,"",
USTCG1060449,A232612925009537,USTCG1060449,"Celestial Forest",none,none,"Meditation",none,"","",,"",
TCABS1324797,A615157743334398,TCABS1324797,"Celestial Forest",none,859711672231,"Rob Silverman",Moods,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAS1068327,A252853567707740,TCAAS1068327,"Cello Suite",none,none,"Holiday Jazz",none,"","",,"",
TCAAT1044550,A865887547205884,TCAAT1044550,"Cello Suite No. 1: Prelude",none,none,"The Piano Christmas Trio",none,"","",,"",
USTC80986222,A363026986201097,USTC80986222,"Cello Suite No. 1: Prelude, Arranged For Six String Fretless",none,none,"Bach to the Future",none,"","",,"",
TCAAU1121697,A577677685092678,TCAAU1121697,"Celtic",none,none,"World Music For The New Age",none,"","",,"",
TCABB1175085,A762628444412717,TCABB1175085,"Celtic And Gregorian Chant",none,none,"Celtic and Gregorian Chant",none,"","",,"",
TCAAS1092448,A139185677860653,TCAAS1092448,"Celtic Angels - Jesu",none,none,"Angels",none,"","",,"",
USTCG1085617,A273642174943502,USTCG1085617,"Celtic Chant",none,none,"Best of Healing Meditation",none,"","",,"",no status
TCAAS1092447,A124783013134935,TCAAS1092447,"Celtic Chant - Choir",none,none,"Angels",none,"","",,"",
TCAAR1019883,A568350790198296,TCAAR1019883,"Celtic Chant - Choir For Healing And Meditation",none,none,"Natural Healing Records",none,"","",,"",
TCAAR1019884,A110645282077695,TCAAR1019884,"Celtic Chant - Clouds",none,none,"Natural Healing Records",none,"","",,"",
TCAAU1106547,A465613220497306,TCAAU1106547,"Celtic Chant - Jesu",none,none,"Acapella",none,"","",,"",
TCAAT1035076,A170790496654118,TCAAT1035076,"Celtic Chant (Music For The New Age)",none,none,"Meditation With Gregorian Chants",none,"","",,"",
USTCG1062514,A846078383440541,USTCG1062514,"Celtic Chant Choir",none,none,"Ahanu Healing Massage Music",none,"","",,"",
TCAAX1195606,A172001875171602,TCAAX1195606,"Celtic Chant No. 2",none,none,"Autumn Hill Production Music Library",none,"","",,"",
USTCG1056270,A531683155643390,USTCG1056270,"Celtic Chant: Choir",none,none,"Celtic Angels",none,"","",,"",
USTCG1089409,A940755615994504,USTCG1089409,"Celtic Chant: Choir Meditation",none,none,"Best of Relaxing Meditation and Massage Music",none,"","",,"",
USTCG1067685,A205917208943215,USTCG1067685,"Celtic Chant: Jesu Meditation",none,none,"Spa, Relaxation and Dreams",none,"","",,"",
TCAAS1094500,A370971481208594,TCAAS1094500,"Celtic Choir",none,none,"Christmas Angels",none,"","",,"",
USTCG1056841,A358435499758144,USTCG1056841,"Celtic Chant: Jesu",none,none,"Meditation Dreams",none,"","",,"",
TCAAS1094488,A752480340268976,TCAAS1094488,"Celtic Christmas",none,none,"Christmas Angels",none,"","",,"",
TCAAS1094498,A946962408680728,TCAAS1094498,"Celtic Christmas Angels",none,none,"Christmas Angels",none,"","",,"",
USTCG1056274,A850898000457452,USTCG1056274,"Celtic Dreams",none,none,"Celtic Angels",none,"","",,"",
USTCG1099023,A411945308263220,USTCG1099023,"Celtic Fantasy",none,none,"Meditation",none,"","",,"",
TCAAX1178890,A526303419139928,TCAAX1178890,"Celtic Grace",none,none,"Celtic Magic",none,"","",,"",
TCAAT1040027,A140975624486760,TCAAT1040027,"Celtic Holiday",none,none,"Jingle Bells",none,"","",,"",
TCAAU1147388,A564897609163690,TCAAU1147388,"Celtic Melody",none,none,"New Age Music Group",none,"","",,"",
USTCG1067684,A347885701482410,USTCG1067684,"Celtic Meditation",none,none,"Spa, Relaxation and Dreams",none,"","",,"",
TCAAT1096604,A140033294649611,TCAAT1096604,"Celtic Music",none,none,"Ahanu: Music for Relaxation, Meditation and Y",none,"","",,"",
TCABB1175090,A852065714136393,TCABB1175090,"Celtic Orchestra",none,none,"Celtic and Gregorian Chant",none,"","",,"",
USTCG1056273,A275377377525381,USTCG1056273,"Celtic Organ",none,none,"Celtic Angels",none,"","",,"",
USTCG1067687,A454797570205409,USTCG1067687,"Celtic Organ for Energy Balancing",none,none,"Spa, Relaxation and Dreams",none,"","",,"",
TCAAS1063521,A909906492290625,TCAAS1063521,"Celtic Spa",none,none,"Spa Music Collection",none,"","",,"",
USTCG1056290,A438780360455616,USTCG1056290,"Celtic Thunder",none,none,"Celtic Angels",none,"","",,"",
USTCG1056271,A516393150483754,USTCG1056271,"Celtic Treasure",none,none,"Celtic Angels",none,"","",,"",
USTCG1070346,A724402189107465,USTCG1070346,"Celtic Twilight",none,none,"New Age Piano Masters",none,"","",,"",
TCAAX1195621,A653395898011189,TCAAX1195621,"Celtic Voices",none,none,"Autumn Hill Production Music Library",none,"","",,"",
USTCG1067776,A726486853065692,USTCG1067776,"Celtic Women",none,none,"Spa, Relaxation and Dreams",none,"","",,"",
TCABB1134651,A832711725508117,TCABB1134651,"Cemetery",none,none,"Halloween Sound Effects",none,"","",,"",
TCAAR1004782,A529704967448808,TCAAR1004782,"Centelleo, Centelleo, Poca Estrella",none,none,"Mï¿œsica a Relajarse",none,"","",,"",
TCAAS1003200,A739879556087516,TCAAS1003200,"Central African Drum Circle",none,none,"Soukouss Ta: African Drums and Music",none,"","",,"",
USTCD1039456,A952487106310511,USTCD1039456,"Central Park Blues",none,859702598755,"The Michael Silverman Blues Piano Trio",Blues,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
USTCE1004557,A757703358258021,USTCE1004557,"Ceylon Sound",none,none,"Meditation Spa",none,"","",,"",
USTCF1097259,A652348584787387,USTCF1097259,"Chakra",none,none,"The Spa Music Specialists",none,"","",,"",
TCAAR1034580,A425667269561807,TCAAR1034580,"Chakra Balance Melody",none,none,"Relaxation and Meditation",none,"","",,"",
USTCE1096780,A757241069037116,USTCE1096780,"Chakra Balance",none,none,"Nature Sounds Meditation",none,"","",,"",
TCAAR1026771,A410329262609032,TCAAR1026771,"Chakra Balancing",none,none,"Asian Zen",none,"","",,"",
TCAAZ1113497,A606427275757282,TCAAZ1113497,"Chakra Balancing & Energy Healing",none,none,"Tibetan Meditation Masters",none,"","",,"",
TCAAR1009265,A800316745768964,TCAAR1009265,"Chakra Balancing Jazz Expeience",none,none,"New Age Jazz",none,"","",,"",
TCABA1163552,A104195775816186,TCABA1163552,"Chakra Clearing",none,none,"Tibetan Singing Bowl",none,"","",,"",no status
USTCG1067789,A722306425021571,USTCG1067789,"Chakra Energy Balance For Health",none,none,"Ahanu Healing Massage Music",none,"","",,"",
TCAAT1084086,A648472520295427,TCAAT1084086,"Chakra Chime",none,none,"Yoga and Chakra Flutes",none,"","",,"",
TCABA1163649,A746747027472272,TCABA1163649,"Chakra Balancing Tibetan Bowl",none,none,"Zen Meditation",none,"","",,"",
USTC80989093,A145376333064242,USTC80989093,"Chakra Healing",none,none,"Meditation Spa",none,"","",,"",
TCAAU1176891,A851504813691403,TCAAU1176891,"Chakra Healing And Balancing",none,none,"Recovery: Relaxation, Meditation and Yoga Mus",none,"","",,"",
TCAAR1078609,A400747499185156,TCAAR1078609,"Chakra Healing Flute",none,none,"Deep Sleep",none,"","",,"",
USTC80992302,A362298916013158,USTC80992302,"Chakra Healing Ii",none,none,"Meditation Spa",none,"","",,"",
USTCG1057853,A626791630379067,USTCG1057853,"Chakra Meditation",none,none,"Meditation Dreams",none,"","",,"",
TCAAY1193001,A617165338267513,TCAAY1193001,"Chakra Meditation No. 2",none,none,"Meditation",none,"","",,"",
USTCD1026696,A854703332592567,USTCD1026696,"Chakra Meditation and Energy Balance for Yoga",none,859703111243,"Relaxation and Meditation",World,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
TCAAY1193007,A402686456464202,TCAAY1193007,"Chakra Meditation Specialists",none,none,"Meditation",none,"","",,"",
TCABA1140062,A308030760801293,TCABA1140062,"Chakra Specialists Meditation",none,none,"Tibetan Singing Bowl",none,"","",,"",no status
TCAAY1141520,A808399163451454,TCAAY1141520,"Chakra Tune Up",none,none,"Meditation: Tibetan Music Experience",none,"","",,"",
TCAAR1081871,A918330059822834,TCAAR1081871,"Chakra Tuning",none,none,"Deep Sleep",none,"","",,"",
USTCD1088624,A553992192944501,USTCD1088624,"Chakra Tune Up: Gongs for Chakra Energy Balancing and Yoga",none,none,"Tibetan Singing Bowls for Relaxation, Meditation and Chakra Balancing",none,"","",,"",
