Original,Asset ID,ISRC,Title,Custom ID,UPC,Artist,Album,Genre,Ownership,Ratio,Match Policy,,Refrence File
US2S70444003,A805147258864938,US2S70444003,"Flowers",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444004,A127191834859022,US2S70444004,"Things Could Be Better",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Ernie & The Top Notes feat. Raymond Winnfield",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444005,A961331469757732,US2S70444005,"Harlem River Drive Interlude",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Yesterday's New Quintet",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444006,o1-OYO0Lvbs,US2S70444006,"I Am Singing",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Yesterday's New Quintet",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444007,A324160124908572,US2S70444007,"My 2600",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Captain Funkaho",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444008,A705731382605572,US2S70444008,"Breaks Of Meditate",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Beat Conductor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444009,A729684437535990,US2S70444009,"The Ox (Fantastic Four)",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Madlib Invazion feat. Oh No and Medaphor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444010,A713924137101099,US2S70444010,"Rocket Ship",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"The Stark Reality",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444011,A324062679591200,US2S70444011,"Place Your Bet",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Medaphor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444012,A159432801222276,US2S70444012,"Poppin' Popcorn",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"The Highlighters",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444013,A116629572663015,US2S70444013,"Getcho Soul Togtha (Part Two)",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Breakestra",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444014,A650561607544485,US2S70444014,"Devotion '92",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444015,A647039710807748,US2S70444015,"Conducted Rhythms",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Beat Conductor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444016,A828989618995315,US2S70444016,"Enter Ralph Wiggum",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"A-Trak",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444017,A963152537842229,US2S70444017,"Take Me",Stones Throw : 10 Years,none,881034747136,"Fabulous Souls",Hip Hop & Rap,"rumblefish_cdbaby-100","rumblefish_cdbaby-exclude",monetize,"",TRUE
US2S70444018,A942351396928981,US2S70444018,"Color",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"L.A. Carnival",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444019,A908954433119482,US2S70444019,"Lost Lust",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Beat Conductor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444020,A661612063760303,US2S70444020,"Mystic Brew Interlude",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Yesterday's New Quintet",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444021,A674476374091075,US2S70444021,"Knucklehead",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Yesterday's New Quintet",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70444022,A175032336282054,US2S70444022,"On Point",Peanut Butter Wolf's Jukebox 45's,none,659457204426,"Lootpack",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458001,A902184390618279,US2S70458001,"Junkman's Song",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458002,A729887630342189,US2S70458002,"Thirty Days Hath September",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458003,A733135913969307,US2S70458003,"Cooking",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458004,A440438324580626,US2S70458004,"Comrades",Stones Throw : 10 Years,none,881034747136,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458005,A341423739625604,US2S70458005,"Shooting Stars",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458006,A273400588547478,US2S70458006,"Rocket Ship",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458007,zRofAd_WZm0,US2S70458007,"Dreams",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458008,A456547199800919,US2S70458008,"All You Need To Make Music",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458009,A960524485580781,US2S70458009,"Roller Coaster Ride",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458010,A106043417922008,US2S70458010,"Too Much Tenderness",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458011,A908792441610911,US2S70458011,"Sunday's Song",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70458012,A618952515020006,US2S70458012,"Say Brother",Now,none,659457205829,"Stark Reality",R&B,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459001,A375791224859792,US2S70459001,"Intro",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459002,A570846551976264,US2S70459002,"Code Red",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459003,A554325929646928,US2S70459003,"Hands Up",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459004,A627838324120712,US2S70459004,"The Come Off",Secondary Protocol,none,659457205928,"Wildchild, Tha Liks, Phil Da Agony",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459005,A549964439608885,US2S70459005,"The Movement Pt. 2",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459006,A170137738048457,US2S70459006,"Heartbeat",Secondary Protocol,none,659457205928,"Wildchild, Oh No",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459007,A511798500064761,US2S70459007,"Kiana",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459008,A765278036697281,US2S70459008,"Secondary Protocol",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459009,A805988185777547,US2S70459009,"Knicknack 2002",Stones Throw : 10 Years,none,881034747136,"Wildchild, Percee P, Medaphor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459010,A238104339167599,US2S70459010,"Puttin' In Work",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459011,A642366753723130,US2S70459011,"Bounce",Secondary Protocol,none,659457205928,"Wildchild, Planet Asia, Aceyalone, Spontaneous",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459012,A415471930140097,US2S70459012,"Wonder Years",Secondary Protocol,none,659457205928,"Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459013,A948641396048003,US2S70459013,"Party Up",Secondary Protocol,none,659457205928,"Wildchild, Vinia Mojica",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459014,A570899386897858,US2S70459014,"Operation Radio Raid",Secondary Protocol,none,659457205928,"Wildchild, LMNO",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70459015,A138208855329859,US2S70459015,"Feel It",Secondary Protocol,none,659457205928,"Wildchild, Medaphor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465001,SM6y6ZNqUwc,US2S70465001,"The Illest Villains",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465002,A729911595600120,US2S70465002,"Accordion",none,none,none,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70465002,_T-UVQ_Ikfo,US2S70465002,"Accordian",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465003,Nd_66NwPN0c,US2S70465003,"Meat Grinder",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465004,soP-6UaKgMg,US2S70465004,"Bistro",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465006,DIhyQmpmLeo,US2S70465006,"America's Most Blunted",Stones Throw : 10 Years,none,881034747136,"Madvillain, Lord Quas",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465005,VkT1NJEIh-E,US2S70465005,"Raid",Madvillainy,none,659457206529,"Madvillain, MED aka Medaphor",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465007,VmyBneL4x_8,US2S70465007,"Sickfit",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465008,Jy6lfeQ7fow,US2S70465008,"Rainbows",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465009,x8V1Wj5_CJ8,US2S70465009,"Curls",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465010,zGqyf9R5z7U,US2S70465010,"Do Not Fire!",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465011,foTXvKuVh1U,US2S70465011,"Money Folder",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465012,XWyc2NfiqNI,US2S70465012,"Shadows Of Tomorrow",Madvillainy,none,659457206529,"Madvillain, Lord Quas",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465013,9Bd2vPknHd0,US2S70465013,"Operation Lifesaver aka Mint Test",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465014,3qBz0WPML4c,US2S70465014,"Figaro",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465015,64PVnB_jeLw,US2S70465015,"Hardcore Hustle",Madvillainy,none,659457206529,"Madvillain, Wildchild",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465016,A452098210863918,US2S70465016,"Madvillain - Strange Ways (Official Video)",none,none,none,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70465016,CCgosLFOZ6I,US2S70465016,"Strange Ways",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465017,5UQe0NN8lZ8,US2S70465017,"Fancy Clown",Madvillainy,none,659457206529,"Madvillain, Viktor Vaughn",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465018,_9pdvwzXvdg,US2S70465018,"Eye",Madvillainy,none,659457206529,"Madvillain, Stacy Epps",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465019,A451908363762343,US2S70465019,"Supervillain Theme",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100&Indmusic,routenote+user-100,100","Indmusic-exclude&Indmusic,routenote+user-exclude,exclude",monetize,"VU&VN&EC&VI&DZ&VG&VE&DM&VC&DO&VA&DE&UZ&UY&DK&DJ&US&UM&UG&UA&ET&ES&ER&EH&EG&TZ&EE&TT&TW&TV&GD&GE&GF&GA&GB&FR&FO&FK&FJ&FM&FI&WS&GY&GW&GU&GT&GS&GR&GQ&WF&GP&GN&GM&GL&GI&GH&GG&RE&RO&AT&AS&AR&AQ&AX&QA&AW&AU&AZ&BA&PT&AD&PW&AG&PR&AE&PS&AF&AL&AI&AO&PY&AM&TG&BW&TF&BV&BY&TD&TK&BS&TJ&BR&TH&BT&TO&TN&TM&TL&CA&TR&BZ&BF&SV&BG&SS&BH&ST&BI&SY&BB&SZ&BD&SX&BE&BN&BO&BQ&BJ&TC&BL&BM&SD&CZ&SC&CY&CX&SE&CW&SH&CV&SG&CU&SJ&SI&SL&SK&SN&SM&SO&SR&CI&RS&CG&RU&CH&RW&CF&CC&CD&CR&CO&CM&CN&SA&CK&SB&CL&LV&LU&LT&LY&LS&LR&MG&MH&ME&MF&MK&ML&MC&MD&MA&MV&MU&MX&MW&MZ&MY&MN&MM&MP&MO&MR&MQ&MT&MS&NF&NG&NI&NL&NA&NC&NE&NZ&NU&NR&NP&NO&OM&PL&PM&PN&PH&PK&PE&PF&PG&PA&HK&ZA&HN&HM&HR&HT&HU&ZM&ZW&ID&IE&IL&IM&IN&IO&IQ&IR&YE&IS&IT&JE&YT&JP&JO&JM&KI&KH&KG&KE&KP&KR&KM&KN&KW&KY&KZ&LA&LC&LB&LI&LK",TRUE
US2S70465020,A922284971159597,US2S70465020,"All Caps",none,none,none,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70465020,U9YzcXRnBVI,US2S70465020,"All Caps",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465021,QJojDzyJj3I,US2S70465021,"Great Day",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70465022,A277633657472973,US2S70465022,"Rhinestone Cowboy",none,none,none,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70465022,xYm_3SowiPg,US2S70465022,"Rhinestone Cowboy",Madvillainy,none,659457206529,"Madvillain",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467001,ueC3NzzYh3Q,US2S70467001,"You Really Know Me?",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467002,2ifshN7ySTM,US2S70467002,"Momma",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467003,tPmIt_vkZU8,US2S70467003,"The Light",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467004,JiQpYFd8--4,US2S70467004,"Money",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467005,Qav5AOCpgGs,US2S70467005,"Washedbrainsyndrome",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467007,-EzjPKpBfdo,US2S70467007,"Muzak",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467006,AG7G6DaHEGU,US2S70467006,"Yo' Soul",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467008,Mk26EFnu1Lg,US2S70467008,"Falling",Stones Throw : 10 Years,none,881034747136,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467009,CHEgmH_yLCs,US2S70467009,"Solitude",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467010,UwAvltBVOOI,US2S70467010,"Worship",A Lil' Light,none,659457206727,"Dudley Perkins, Yesterday's New Quintet",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467011,yhfsEpJmH_o,US2S70467011,"Flowers",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467012,QFtnj9lFrE4,US2S70467012,"Lil' Black Boy",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467013,ozsPzWWaWsU,US2S70467013,"Forevaendless",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467014,vYZhh6hV4Kk,US2S70467014,"Lord's Prayer",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467015,svN20yBR7pQ,US2S70467015,"Just Think",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70467016,EryAklR5Ge8,US2S70467016,"Gotta Go",A Lil' Light,none,659457206727,"Dudley Perkins",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477001,Y6tcXYrzuvg,US2S70477001,"Here's A Smirk",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477002,Jq4KXk3t_FM,US2S70477002,"Methods",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477003,GVJx4i-1hBM,US2S70477003,"Jack The Mack",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477004,yVLbuFano5Y,US2S70477004,"Talk About A Girl",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477005,A568082762963337,US2S70477005,"Red Light, Green Light",none,none,none,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",,"",no status
US2S70477005,VRPmvTrxoQE,US2S70477005,"Red Light Green Light",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477006,Vzyxcp6S5bs,US2S70477006,"Tell You Something",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477007,WDzD7kyTbEw,US2S70477007,"Gatha Round",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477008,aNKrSXT2ImQ,US2S70477008,"Devotion",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477009,6eYP43v1OeU,US2S70477009,"Apple Juice Break",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477010,dtwFCJ8Ivno,US2S70477010,"My World Premiere",Stones Throw : 10 Years,none,881034747136,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477011,lThieQkPQPE,US2S70477011,"Ice Cream Truck",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477012,eHClFCmA0vk,US2S70477012,"Charizma What",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477013,RSJpAr4SHjY,US2S70477013,"Fair Weathered Friend",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477014,NGsxmQU8ss4,US2S70477014,"Soon To Be Large",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70477015,ZIF585lTFVw,US2S70477015,"Pacin' The Floor",Big Shots,none,659457207724,"Charizma & Peanut Butter Wolf",Hip Hop & Rap,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70483001,Item not in CMS
US2S70483002,Item not in CMS
US2S70483003,Item not in CMS
US2S70483004,Item not in CMS
US2S70483005,Item not in CMS
US2S70483006,Item not in CMS
US2S70483007,Item not in CMS
US2S70483008,Item not in CMS
US2S70483009,Item not in CMS
US2S70483010,Item not in CMS
US2S70483011,Item not in CMS
US2S70483012,Item not in CMS
US2S70483013,Item not in CMS
US2S70487001,vNW1qw1uf6w,US2S70487001,"Don't U Know",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487002,koN7lMz1qjM,US2S70487002,"Sunrise",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487003,IalY0Hk74Sw,US2S70487003,"Broken Soul/Dawn",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487004,Q6xY_tEoGI8,US2S70487004,"Universal Peace",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487005,-oYdMyjvTjw,US2S70487005,"Sao Paulo",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487006,qZVdeV-SguI,US2S70487006,"Eclipse Pt. 1 & 2",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487007,KJe0JQuPuwg,US2S70487007,"Song For My Lady",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487008,veVe8sHaHpo,US2S70487008,"Moonride",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487009,m68r8UtC3-0,US2S70487009,"Waves",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487010,ThcEYFGbm7c,US2S70487010,"The Doo (Do It)",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487011,nmeJ1f6_-RM,US2S70487011,"Diggin in Brownswood",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70487012,eORIhuOx8qE,US2S70487012,"...",Theme For A Broken Soul,none,659457208721,"DJ Rels",Dance & Electronic,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492001,r2R9Jr1fJFI,US2S70492001,"Prelude/Run With The Sun (Afterlife)",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492002,f2eaSyd40IM,US2S70492002,"A Piece For Brother Weldon",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492003,q18J0qtIlu8,US2S70492003,"Irvine's Vine (Spirit Man's Lament)",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492004,Spo_btfVPRo,US2S70492004,"Time",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492005,CN-F3GY2ABw,US2S70492005,"Welldone",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492006,KSVOGm98yHw,US2S70492006,"Liberated",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492007,SFRKIImEqtw,US2S70492007,"Keys",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492008,m_BOp46bOQw,US2S70492008,"Still Young, Giften & Broke",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492009,T5plj-LPZbQ,US2S70492009,"Nodlew's Sea",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492010,4JE91e5foQE,US2S70492010,"Day Of Spirit Man",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
US2S70492011,SDLZ9tJobq4,US2S70492011,"Master Wel's Tune",A Tribute To Brother Weldon,none,659457209223,"Monk Hughes & The Outer Realm",Jazz,"Indmusic-100","Indmusic-exclude",monetize,"",TRUE
